,ItinID,MktID,MktCoupons,Quarter,Origin,OriginWac,Dest,DestWac,Miles,ContiguousUSA,NumTicketsOrdered,AirlineCompany,PricePerTicket
279498,2.01814E+11,2.01814E+13,1,1,BOS,13,ORD,41,867,2,1,UA,188
597146,2.01811E+11,2.01811E+13,1,1,FLL,33,ALB,22,1204,2,1,B6,172
76465,20181990091,2.0182E+12,1,1,MIA,33,TPA,33,204,2,15,AA,146.5
107687,2.01812E+11,2.01812E+13,1,1,JFK,22,SLC,87,1990,2,1,DL,469
596296,2.01811E+11,2.01811E+13,1,1,EWR,21,TPA,33,997,2,1,B6,259
874816,2.01814E+11,2.01814E+13,1,1,DEN,82,HOU,74,883,2,1,WN,203.15
493588,2.01811E+11,2.01811E+13,1,1,DFW,74,SEA,93,1660,2,1,AS,152.5
315440,2.01814E+11,2.01814E+13,1,1,ORD,41,TPA,33,1012,2,1,UA,100.63
789334,2.01814E+11,2.01814E+13,1,1,BUF,22,MDW,41,468,2,1,WN,74
265060,2.01814E+11,2.01814E+13,1,1,EWR,21,MCO,33,937,2,1,UA,81
280362,2.01814E+11,2.01814E+13,1,1,BWI,35,ORD,41,622,2,1,UA,149
578940,2.01811E+11,2.01811E+13,1,1,BWI,35,BOS,13,369,2,1,B6,416
841493,2.01814E+11,2.01814E+13,1,1,DAL,74,BWI,35,1209,2,5,WN,217.5
647710,2.01811E+11,2.01811E+13,1,1,FLL,33,LGA,22,1076,2,1,B6,263
822050,2.01814E+11,2.01814E+13,1,1,BNA,54,CHS,37,439,2,1,WN,268.5
59423,20181919758,2.01819E+12,1,1,SFO,91,MIA,33,2585,2,2,AA,347.5
750860,2.01813E+11,2.01813E+13,1,1,MSP,63,LAS,85,1299,2,8,SY,215.5
262666,2.01814E+11,2.01814E+13,1,1,LGA,22,SFO,91,2579,2,1,UA,171
307810,2.01814E+11,2.01814E+13,1,1,ORD,41,SAN,91,1723,2,4,UA,224.5
648666,2.01811E+11,2.01811E+13,1,1,LGA,22,MCO,33,950,2,3,B6,97.5
565476,2.01811E+11,2.01811E+13,1,1,BOS,13,PIT,23,496,2,2,B6,220
320872,2.01814E+11,2.01814E+13,1,1,PHL,23,ORD,41,678,2,1,UA,274.5
492621,2.01811E+11,2.01811E+13,1,1,DEN,82,SEA,93,1024,2,2,AS,83.5
140728,2.01812E+11,2.01812E+13,1,1,LGA,22,MCO,33,950,2,1,DL,100.32
952191,2.01814E+11,2.01814E+13,1,1,PBI,33,ISP,22,1052,2,3,WN,164.5
808378,2.01814E+11,2.01814E+13,1,1,BWI,35,LAS,85,2106,2,1,WN,198.91
853645,2.01814E+11,2.01814E+13,1,1,DAL,74,PDX,92,1626,2,6,WN,126
561833,2.01811E+11,2.01811E+13,1,1,MSY,72,BOS,13,1368,2,1,B6,360.5
367569,20181622624,2.01816E+12,1,1,MIA,33,LAS,85,2174,2,1,AA,185
372457,20181631878,2.01816E+12,1,1,ORD,41,MIA,33,1197,2,1,AA,119
868884,2.01814E+11,2.01814E+13,1,1,BOI,83,DEN,82,649,2,1,WN,111.5
498230,2.01811E+11,2.01811E+13,1,1,SEA,93,IAH,74,1874,2,1,AS,387.07
543915,2.01811E+11,2.01811E+13,1,1,BDL,11,RSW,33,1180,2,1,B6,335
134631,2.01812E+11,2.01812E+13,1,1,ATL,34,LGA,22,762,2,1,DL,552
936480,2.01814E+11,2.01814E+13,1,1,HOU,74,SAN,91,1313,2,1,WN,189.5
646219,2.01811E+11,2.01811E+13,1,1,LGA,22,BOS,13,184,2,1,B6,56.54
98786,2.01812E+11,2.01812E+13,1,1,JFK,22,PBI,33,1028,2,1,DL,258
447313,2.01811E+11,2.01811E+13,1,1,JFK,22,PDX,92,2454,2,1,AS,226.42
577333,2.01811E+11,2.01811E+13,1,1,BUF,22,LAX,91,2218,2,1,B6,372
771324,2.01813E+11,2.01813E+13,1,1,BOS,13,ORD,41,867,2,1,UA,270
529462,2.01811E+11,2.01811E+13,1,1,OGG,2,SJC,91,2355,1,1,AS,148
31642,20181811250,2.01818E+12,1,1,PHX,81,SAN,91,304,2,1,AA,122
390534,20181690642,2.01817E+12,1,1,CLT,36,ORD,41,599,2,1,AA,220
137490,2.01812E+11,2.01812E+13,1,1,DTW,43,JFK,22,509,2,1,DL,177.72
342978,20181529326,2.01815E+12,1,1,LGA,22,CLT,36,544,2,1,AA,285.5
393428,20181697024,2.01817E+12,1,1,DFW,74,ORD,41,802,2,2,AA,80
295975,2.01814E+11,2.01814E+13,1,1,ORD,41,LGA,22,733,2,5,UA,60
136119,2.01812E+11,2.01812E+13,1,1,DEN,82,LGA,22,1620,2,1,DL,135
356131,20181585507,2.01816E+12,1,1,ORD,41,MCO,33,1005,2,1,AA,302
516090,2.01811E+11,2.01811E+13,1,1,SAN,91,SEA,93,1050,2,12,AS,140.5
171902,2.01812E+11,2.01812E+13,2,1,MSN,45,RSW,33,1222,2,1,DL,515.51
27561,20181806287,2.01818E+12,1,1,PHX,81,MSP,63,1276,2,1,AA,304
310424,2.01814E+11,2.01814E+13,1,1,ORD,41,SFO,91,1846,2,1,UA,132.5
618681,2.01811E+11,2.01811E+13,1,1,BUR,91,JFK,22,2465,2,1,B6,226
646913,2.01811E+11,2.01811E+13,1,1,LGA,22,FLL,33,1076,2,2,B6,71.23
479212,2.01811E+11,2.01811E+13,1,1,PSG,1,JNU,1,123,1,1,AS,128.5
781877,2.01814E+11,2.01814E+13,1,1,BOS,13,ATL,34,946,2,1,WN,162.5
593157,2.01811E+11,2.01811E+13,1,1,MCO,33,JFK,22,944,2,1,B6,90.84
86365,2.01812E+11,2.01812E+13,1,1,JFK,22,DEN,82,1626,2,1,DL,306
996237,20181278270,2.01813E+12,1,1,DEN,82,CLT,36,1337,2,2,AA,209
563694,2.01811E+11,2.01811E+13,1,1,BOS,13,PBI,33,1197,2,1,B6,394
929113,2.01814E+11,2.01814E+13,2,1,HOU,74,SJC,91,1621,2,1,WN,296
848784,2.01814E+11,2.01814E+13,1,1,LGA,22,DAL,74,1381,2,9,WN,289.5
238818,2.01814E+11,2.01814E+13,1,1,IAH,74,TPA,33,787,2,1,UA,74
367524,20181622598,2.01816E+12,1,1,LAS,85,MIA,33,2174,2,1,AA,162.5
121280,2.01812E+11,2.01812E+13,1,1,LAX,91,JFK,22,2475,2,3,DL,172.5
336861,20181516360,2.01815E+12,1,1,OGG,2,LAX,91,2486,1,1,AA,617.5
314023,2.01814E+11,2.01814E+13,1,1,SNA,91,ORD,41,1726,2,1,UA,267.12
426845,20181755269,2.01818E+12,1,1,JAX,33,PHL,23,742,2,1,AA,292.6
477002,2.01811E+11,2.01811E+13,1,1,SNA,91,PDX,92,859,2,1,AS,89
55683,20181909679,2.01819E+12,1,1,PHX,81,SEA,93,1107,2,2,AA,178
651967,2.01811E+11,2.01811E+13,1,1,LGB,91,JFK,22,2465,2,1,B6,197.5
85278,2.01811E+11,2.01811E+13,1,1,SEA,93,ANC,1,1448,1,1,AS,320.5
729074,2.01812E+11,2.01812E+13,1,1,SLC,87,PHX,81,507,2,1,DL,133
1048259,20181342873,2.01813E+12,1,1,DFW,74,STL,64,550,2,1,AA,596
766228,2.01813E+11,2.01813E+13,1,1,EWR,21,BNA,54,748,2,1,UA,141
758973,2.01813E+11,2.01813E+13,1,1,RSW,33,MSP,63,1416,2,1,SY,120.5
1000003,20181288992,2.01813E+12,1,1,DEN,82,PHX,81,602,2,1,AA,229
593399,2.01811E+11,2.01811E+13,1,1,EWR,21,MCO,33,937,2,1,B6,203.09
235931,2.01814E+11,2.01814E+13,1,1,IAH,74,SFO,91,1635,2,1,UA,284.5
702213,2.01812E+11,2.01812E+13,1,1,SEA,93,MSP,63,1399,2,1,DL,360.07
1018453,20181309846,2.01813E+12,1,1,JAC,88,DFW,74,1047,2,1,AA,358.5
777165,2.01814E+11,2.01814E+13,1,1,BNA,54,RDU,36,442,2,1,WN,140.81
802537,2.01814E+11,2.01814E+13,1,1,DAL,74,BWI,35,1209,2,2,WN,62.5
273860,2.01814E+11,2.01814E+13,1,1,MSY,72,EWR,21,1167,2,1,UA,597
822565,2.01814E+11,2.01814E+13,1,1,CHS,37,MDW,41,745,2,1,WN,188
690756,2.01812E+11,2.01812E+13,1,1,SAT,74,ATL,34,874,2,1,DL,79
113812,2.01812E+11,2.01812E+13,1,1,LAX,91,ATL,34,1947,2,4,DL,274
1036574,20181331908,2.01813E+12,1,1,PHX,81,DFW,74,868,2,1,AA,267.5
915816,2.01814E+11,2.01814E+13,1,1,FNT,43,RSW,33,1138,2,1,WN,375.5
984226,2.01814E+11,2.01814E+13,1,1,TUS,81,LAX,91,451,2,6,WN,142.5
101356,2.01812E+11,2.01812E+13,1,1,BOS,13,LAX,91,2611,2,1,DL,121.33
833231,2.01814E+11,2.01814E+13,1,1,MDW,41,CMH,44,283,2,1,WN,65.5
70654,20181962583,2.0182E+12,1,1,MIA,33,STL,64,1068,2,1,AA,148.11
252464,2.01814E+11,2.01814E+13,1,1,LAX,91,KOA,2,2504,1,2,UA,348
596628,2.01811E+11,2.01811E+13,1,1,TPA,33,EWR,21,997,2,1,B6,201.5
438126,2.01811E+11,2.01811E+13,1,1,BUR,91,SEA,93,937,2,1,AS,113
521724,2.01811E+11,2.01811E+13,1,1,SEA,93,SMF,91,605,2,2,AS,165.5
136102,2.01812E+11,2.01812E+13,1,1,LGA,22,DEN,82,1620,2,1,DL,129
333753,20181510951,2.01815E+12,1,1,LAX,91,MCO,33,2218,2,7,AA,160.5
716387,2.01812E+11,2.01812E+13,1,1,DEN,82,SLC,87,391,2,13,DL,94
398869,20181702468,2.01817E+12,1,1,ORD,41,LAX,91,1744,2,1,AA,346
994408,20181275184,2.01813E+12,1,1,PHX,81,DCA,38,1979,2,3,AA,245
590400,2.01811E+11,2.01811E+13,1,1,EWR,21,BOS,13,200,2,1,B6,70.83
186157,2.01812E+11,2.01812E+13,1,1,MSP,63,JFK,22,1029,2,1,DL,227.5
28529,20181807021,2.01818E+12,1,1,ORD,41,PHX,81,1440,2,1,AA,256.84
171459,2.01812E+11,2.01812E+13,1,1,MSN,45,ATL,34,707,2,1,DL,596
405523,20181713058,2.01817E+12,1,1,ORD,41,MSP,63,334,2,1,AA,213.5
133187,2.01812E+11,2.01812E+13,1,1,ATL,34,EWR,21,746,2,1,DL,107.6
1045039,20181339916,2.01813E+12,1,1,DFW,74,SJC,91,1438,2,1,AA,308.5
143362,2.01812E+11,2.01812E+13,1,1,LGA,22,MIA,33,1096,2,13,DL,127.5
796392,2.01814E+11,2.01814E+13,1,1,BUR,91,SLC,87,574,2,2,WN,128.5
900235,2.01814E+11,2.01814E+13,1,1,DAL,74,ELP,74,562,2,2,WN,126
964071,2.01814E+11,2.01814E+13,1,1,LAS,85,PDX,92,763,2,3,WN,79.5
818821,2.01814E+11,2.01814E+13,1,1,SAT,74,BWI,35,1407,2,8,WN,577.5
1018978,20181310237,2.01813E+12,1,1,DFW,74,JFK,22,1391,2,1,AA,108
470371,2.01811E+11,2.01811E+13,1,1,PDX,92,OAK,91,543,2,1,AS,331
937178,2.01814E+11,2.01814E+13,1,1,HOU,74,SLC,87,1214,2,2,WN,537.5
1031130,20181325525,2.01813E+12,1,1,OMA,65,DFW,74,583,2,4,AA,253.5
725635,2.01812E+11,2.01812E+13,1,1,MSP,63,SLC,87,991,2,2,DL,391.5
882978,2.01814E+11,2.01814E+13,1,1,SFO,91,DEN,82,967,2,1,WN,126.15
449560,2.01811E+11,2.01811E+13,1,1,KOA,2,SJC,91,2384,1,1,AS,385
268658,2.01814E+11,2.01814E+13,1,1,MCO,33,SFO,91,2446,2,1,UA,231
256004,2.01814E+11,2.01814E+13,1,1,LAX,91,ORD,41,1744,2,1,UA,192.5
566955,2.01811E+11,2.01811E+13,1,1,RSW,33,BOS,13,1249,2,2,B6,109
685775,2.01812E+11,2.01812E+13,1,1,RSW,33,DTW,43,1084,2,1,DL,153
342835,20181529246,2.01815E+12,1,1,LGA,22,CLT,36,544,2,6,AA,167
23108,20181800950,2.01818E+12,1,1,JFK,22,PHX,81,2153,2,1,AA,364
564778,2.01811E+11,2.01811E+13,1,1,PHX,81,BOS,13,2300,2,1,B6,145.5
566299,2.01811E+11,2.01811E+13,1,1,RIC,38,BOS,13,474,2,4,B6,91
994869,20181275415,2.01813E+12,1,1,DCA,38,PHX,81,1979,2,1,AA,934
874737,2.01814E+11,2.01814E+13,1,1,HOU,74,DEN,82,883,2,1,WN,372
378430,20181643511,2.01816E+12,1,1,MKE,45,DFW,74,853,2,1,AA,260
578484,2.01811E+11,2.01811E+13,1,1,BUR,91,JFK,22,2465,2,2,B6,150.5
1040528,20181336309,2.01813E+12,1,1,DFW,74,SAN,91,1171,2,5,AA,131
57920,20181916582,2.01819E+12,2,1,SFO,91,TPA,33,2393,2,1,AA,195.5
963261,2.01814E+11,2.01814E+13,1,1,OAK,91,LAS,85,407,2,1,WN,107
566218,2.01811E+11,2.01811E+13,1,1,BOS,13,RIC,38,474,2,3,B6,237
888784,2.01814E+11,2.01814E+13,1,1,SDF,52,DEN,82,1024,2,2,WN,128.5
378819,20181644672,2.01816E+12,1,1,PHX,81,MKE,45,1460,2,1,AA,199
365884,20181620686,2.01816E+12,1,1,MIA,33,IAH,74,964,2,2,AA,393
1034894,20181329720,2.01813E+12,1,1,DFW,74,PHL,23,1303,2,1,AA,683
816967,2.01814E+11,2.01814E+13,1,1,ROC,22,BWI,35,277,2,2,WN,249.5
182096,2.01812E+11,2.01812E+13,1,1,DTW,43,MSP,63,528,2,3,DL,279
83574,2.01811E+11,2.01811E+13,1,1,ANC,1,OTZ,1,548,1,1,AS,253
788646,2.01814E+11,2.01814E+13,1,1,BUF,22,MCO,33,1011,2,5,WN,130.5
880045,2.01814E+11,2.01814E+13,1,1,DEN,82,MDW,41,895,2,1,WN,245
370059,20181625540,2.01816E+12,1,1,MIA,33,LGA,22,1096,2,1,AA,150.5
460593,2.01811E+11,2.01811E+13,1,1,OME,1,ANC,1,539,1,1,AS,241
202259,2.01812E+11,2.01812E+13,1,1,RSW,33,MSP,63,1416,2,3,DL,607
133483,2.01812E+11,2.01812E+13,1,1,ATL,34,JFK,22,760,2,1,DL,760
52598,20181893466,2.01819E+12,1,1,PHX,81,SAT,74,843,2,1,AA,93.5
120577,2.01812E+11,2.01812E+13,1,1,LAX,91,HNL,2,2556,1,1,DL,307.6
730581,2.01812E+11,2.01812E+13,1,1,SAN,91,SLC,87,626,2,6,DL,162
829386,2.01814E+11,2.01814E+13,1,1,CMH,44,BWI,35,337,2,1,WN,164
354156,20181580659,2.01816E+12,1,1,MCO,33,JFK,22,944,2,1,AA,114
782058,2.01814E+11,2.01814E+13,1,1,AUS,74,BOS,13,1698,2,3,WN,95.5
316915,2.01814E+11,2.01814E+13,1,1,PDX,92,DEN,82,991,2,12,UA,108
826685,2.01814E+11,2.01814E+13,1,1,STL,64,CLE,44,487,2,1,WN,308.5
911331,2.01814E+11,2.01814E+13,1,1,LAS,85,FLL,33,2173,2,2,WN,167
521756,2.01811E+11,2.01811E+13,1,1,SEA,93,SMF,91,605,2,18,AS,178
846717,2.01814E+11,2.01814E+13,1,1,LAS,85,DAL,74,1067,2,1,WN,183.5
56929,20181915103,2.01819E+12,1,1,MIA,33,SFO,91,2585,2,1,AA,129.5
330187,2.01814E+11,2.01814E+13,1,1,ORD,41,RSW,33,1120,2,1,UA,327
582010,2.01811E+11,2.01811E+13,1,1,CLE,44,BOS,13,563,2,8,B6,125.5
592024,2.01811E+11,2.01811E+13,1,1,EWR,21,MCO,33,937,2,2,B6,333
846063,2.01814E+11,2.01814E+13,1,1,IND,42,DAL,74,755,2,2,WN,192.5
863025,2.01814E+11,2.01814E+13,1,1,MCO,33,DCA,38,759,2,3,WN,260.5
172540,2.01812E+11,2.01812E+13,1,1,MSO,84,SLC,87,436,2,1,DL,304.62
823459,2.01814E+11,2.01814E+13,1,1,CLE,44,BWI,35,314,2,1,WN,65
340319,20181524181,2.01815E+12,1,1,LAX,91,SEA,93,954,2,1,AA,175
67248,20181950975,2.0182E+12,1,1,SMF,91,ORD,41,1781,2,9,AA,135
831374,2.01814E+11,2.01814E+13,1,1,CMH,44,FLL,33,973,2,1,WN,192.2
119074,2.01812E+11,2.01812E+13,1,1,LAX,91,DTW,43,1979,2,7,DL,371
859380,2.01814E+11,2.01814E+13,1,1,DCA,38,ATL,34,547,2,2,WN,114.5
659315,2.01811E+11,2.01811E+13,1,1,EWR,21,MCO,33,937,2,5,B6,153
235298,2.01814E+11,2.01814E+13,1,1,SEA,93,IAH,74,1874,2,1,UA,352.5
263933,2.01814E+11,2.01814E+13,1,1,MCO,33,DEN,82,1546,2,1,UA,124
474242,2.01811E+11,2.01811E+13,1,1,SAN,91,PDX,92,933,2,1,AS,248.5
627405,2.01811E+11,2.01811E+13,1,1,JFK,22,MCO,33,944,2,1,B6,343.31
501075,2.01811E+11,2.01811E+13,1,1,SEA,93,LAS,85,867,2,13,AS,261
591105,2.01811E+11,2.01811E+13,1,1,EWR,21,FLL,33,1065,2,1,B6,192.5
535272,2.01811E+11,2.01811E+13,1,1,SNA,91,SEA,93,978,2,1,AS,106
157423,2.01812E+11,2.01812E+13,1,1,DTW,43,MCO,33,957,2,4,DL,113
869626,2.01814E+11,2.01814E+13,1,1,BUR,91,DEN,82,850,2,1,WN,235
224178,2.01814E+11,2.01814E+13,1,1,IAH,74,LAX,91,1379,2,1,UA,302.11
7147,20181779402,2.01818E+12,1,1,PHL,23,PBI,33,951,2,1,AA,235.5
692034,2.01812E+11,2.01812E+13,1,1,SAV,34,ATL,34,214,2,2,DL,392
539651,2.01811E+11,2.01811E+13,1,1,AUS,74,JFK,22,1521,2,17,B6,173
159663,2.01812E+11,2.01812E+13,1,1,MCO,33,LAX,91,2218,2,1,DL,178.54
190747,2.01812E+11,2.01812E+13,1,1,MSP,63,LGA,22,1020,2,1,DL,419
1010616,20181302362,2.01813E+12,1,1,DFW,74,DEN,82,641,2,1,AA,215.5
539957,2.01811E+11,2.01811E+13,1,1,JFK,22,AUS,74,1521,2,1,B6,233.5
766051,2.01813E+11,2.01813E+13,1,1,DEN,82,BIL,84,455,2,1,UA,148
100778,2.01812E+11,2.01812E+13,1,1,RSW,33,JFK,22,1074,2,4,DL,154.5
476490,2.01811E+11,2.01811E+13,1,1,SLC,87,PDX,92,630,2,2,AS,244
508152,2.01811E+11,2.01811E+13,1,1,OAK,91,SEA,93,672,2,1,AS,136
329200,2.01814E+11,2.01814E+13,1,1,RSW,33,EWR,21,1068,2,1,UA,141.5
526445,2.01811E+11,2.01811E+13,1,1,SEA,93,SFO,91,679,2,18,AS,55.5
952533,2.01814E+11,2.01814E+13,1,1,PBI,33,ISP,22,1052,2,1,WN,449.5
709983,2.01812E+11,2.01812E+13,1,1,SFO,91,SLC,87,599,2,1,DL,130.5
55506,20181909581,2.01819E+12,1,1,SEA,93,PHX,81,1107,2,12,AA,115.5
333796,20181510972,2.01815E+12,1,1,MCO,33,LAX,91,2218,2,1,AA,170
477821,2.01811E+11,2.01811E+13,1,1,PHL,23,SEA,93,2378,2,1,AS,297
85057,2.01811E+11,2.01811E+13,1,1,SEA,93,ANC,1,1448,1,2,AS,203
900862,2.01814E+11,2.01814E+13,1,1,ELP,74,HOU,74,677,2,1,WN,236.5
253370,2.01814E+11,2.01814E+13,1,1,LAX,91,LIH,2,2615,1,1,UA,206.5
463527,2.01811E+11,2.01811E+13,1,1,PDX,92,BUR,91,817,2,2,AS,267
955966,2.01814E+11,2.01814E+13,1,1,LAS,85,BDL,11,2297,2,1,WN,358
113878,2.01812E+11,2.01812E+13,1,1,LAX,91,ATL,34,1947,2,1,DL,302.5
604936,2.01811E+11,2.01811E+13,1,1,FLL,33,LGB,91,2327,2,1,B6,230
463761,2.01811E+11,2.01811E+13,1,1,BUR,91,PDX,92,817,2,2,AS,121
156600,2.01812E+11,2.01812E+13,1,1,MCO,33,BOS,13,1121,2,1,DL,197.03
487542,2.01811E+11,2.01811E+13,1,1,SEA,93,ATL,34,2182,2,1,AS,435
377786,20181641344,2.01816E+12,1,1,TPA,33,MIA,33,204,2,7,AA,125
571538,2.01811E+11,2.01811E+13,1,1,BOS,13,SJC,91,2689,2,2,B6,161
682634,2.01812E+11,2.01812E+13,1,1,RIC,38,ATL,34,481,2,1,DL,162.75
494331,2.01811E+11,2.01811E+13,1,1,SEA,93,EWR,21,2402,2,4,AS,221
376512,20181639540,2.01816E+12,1,1,MIA,33,SJU,3,1045,1,1,AA,231.5
500588,2.01811E+11,2.01811E+13,1,1,KOA,2,SEA,93,2688,1,1,AS,651.5
154535,2.01812E+11,2.01812E+13,1,1,MCI,64,MSP,63,393,2,1,DL,200.5
403097,20181708594,2.01817E+12,1,1,ORD,41,MCO,33,1005,2,4,AA,307.5
553845,2.01811E+11,2.01811E+13,1,1,FLL,33,BOS,13,1237,2,1,B6,466.5
24829,20181803115,2.01818E+12,1,1,PHX,81,LAX,91,370,2,1,AA,193.5
395568,20181699598,2.01817E+12,1,1,EWR,21,ORD,41,719,2,4,AA,161
189850,2.01812E+11,2.01812E+13,1,1,BDL,11,MSP,63,1050,2,1,DL,366.74
842138,2.01814E+11,2.01814E+13,1,1,CRP,74,DAL,74,352,2,2,WN,224.5
516206,2.01811E+11,2.01811E+13,1,1,SEA,93,SAN,91,1050,2,6,AS,165
782052,2.01814E+11,2.01814E+13,1,1,BOS,13,AUS,74,1698,2,1,WN,167.98
877361,2.01814E+11,2.01814E+13,1,1,DEN,82,LAX,91,862,2,4,WN,71
124720,2.01812E+11,2.01812E+13,1,1,LAX,91,MCO,33,2218,2,1,DL,254
466174,2.01811E+11,2.01811E+13,1,1,PDX,92,JFK,22,2454,2,1,AS,261
33940,20181813297,2.01818E+12,1,1,PHX,81,SJC,91,621,2,2,AA,118
513124,2.01811E+11,2.01811E+13,1,1,PHX,81,SEA,93,1107,2,4,AS,208.5
206118,2.01812E+11,2.01812E+13,1,1,SFO,91,MSP,63,1589,2,1,DL,504
86501,2.01812E+11,2.01812E+13,1,1,JFK,22,DEN,82,1626,2,1,DL,457
362505,20181612595,2.01816E+12,1,1,MIA,33,DEN,82,1709,2,2,AA,197.44
321725,2.01814E+11,2.01814E+13,1,1,ORD,41,PHX,81,1440,2,1,UA,269.32
561699,2.01811E+11,2.01811E+13,1,1,MSY,72,BOS,13,1368,2,1,B6,286.5
103195,2.01812E+11,2.01812E+13,1,1,JFK,22,SEA,93,2422,2,3,DL,191.5
43836,20181856539,2.01819E+12,1,1,RDU,36,PHL,23,337,2,1,AA,222
591683,2.01811E+11,2.01811E+13,1,1,EWR,21,FLL,33,1065,2,1,B6,301.93
429357,20181761931,2.01818E+12,1,1,DFW,74,PHL,23,1303,2,2,AA,252.5
555888,2.01811E+11,2.01811E+13,1,1,BOS,13,JFK,22,187,2,1,B6,173
268967,2.01814E+11,2.01814E+13,1,1,MEM,54,IAH,74,468,2,1,UA,102.23
592743,2.01811E+11,2.01811E+13,1,1,MCO,33,EWR,21,937,2,4,B6,250.5
505940,2.01811E+11,2.01811E+13,1,1,SEA,93,MCO,33,2554,2,1,AS,221.5
773243,2.01814E+11,2.01814E+13,1,1,BNA,54,MCO,33,616,2,1,WN,284.5
155706,2.01812E+11,2.01812E+13,1,1,MCO,33,ATL,34,404,2,3,DL,139.5
281266,2.01814E+11,2.01814E+13,1,1,ORD,41,CLE,44,316,2,4,UA,95.5
787687,2.01814E+11,2.01814E+13,1,1,FLL,33,BUF,22,1166,2,1,WN,288
712397,2.01812E+11,2.01812E+13,1,1,SLC,87,ABQ,86,493,2,1,DL,150
288523,2.01814E+11,2.01814E+13,1,1,FLL,33,ORD,41,1182,2,1,UA,268.5
24557,20181802962,2.01818E+12,1,1,LAX,91,PHX,81,370,2,6,AA,88.5
213348,2.01812E+11,2.01812E+13,1,1,MSY,72,LGA,22,1183,2,8,DL,208
115850,2.01812E+11,2.01812E+13,1,1,LAX,91,BOS,13,2611,2,1,DL,376
39422,20181826969,2.01818E+12,1,1,PNS,33,DFW,74,604,2,1,AA,241
927208,2.01814E+11,2.01814E+13,1,1,HOU,74,FLL,33,957,2,1,WN,298
300587,2.01814E+11,2.01814E+13,1,1,MSP,63,ORD,41,334,2,3,UA,130.5
484928,2.01811E+11,2.01811E+13,1,1,SEA,93,SAN,91,1050,2,1,AS,255.5
944874,2.01814E+11,2.01814E+13,1,1,IND,42,FLL,33,1005,2,1,WN,199.4
827966,2.01814E+11,2.01814E+13,1,1,ATL,34,CMH,44,447,2,1,WN,63
132743,2.01812E+11,2.01812E+13,1,1,LGA,22,ATL,34,762,2,12,DL,247
785697,2.01814E+11,2.01814E+13,1,1,LAS,85,BOS,13,2381,2,1,WN,300.94
361230,20181609136,2.01816E+12,1,1,CLT,36,MIA,33,650,2,1,AA,309
701114,2.01812E+11,2.01812E+13,1,1,LIH,2,SEA,93,2701,1,1,DL,227.5
9171,20181783354,2.01818E+12,1,1,PHL,23,RDU,36,337,2,1,AA,138
362237,20181612153,2.01816E+12,1,1,MIA,33,DCA,38,919,2,1,AA,440
305105,2.01814E+11,2.01814E+13,1,1,PHX,81,ORD,41,1440,2,1,UA,804
248893,2.01814E+11,2.01814E+13,1,1,HNL,2,LAX,91,2556,1,1,UA,283.5
546400,2.01811E+11,2.01811E+13,1,1,BOS,13,AUS,74,1698,2,1,B6,315
852456,2.01814E+11,2.01814E+13,1,1,MSY,72,DAL,74,436,2,2,WN,281
369057,20181624265,2.01816E+12,1,1,SFO,91,MIA,33,2585,2,3,AA,169.47
213894,2.01812E+11,2.01812E+13,1,1,MSY,72,SLC,87,1428,2,1,DL,365
852614,2.01814E+11,2.01814E+13,1,1,TPA,33,DAL,74,917,2,1,WN,244.57
536319,2.01811E+11,2.01811E+13,1,1,TPA,33,SEA,93,2520,2,1,AS,799
157691,2.01812E+11,2.01812E+13,1,1,DTW,43,MCO,33,957,2,1,DL,298.5
486160,2.01811E+11,2.01811E+13,1,1,SEA,93,ANC,1,1448,1,1,AS,443
1032935,20181327208,2.01813E+12,1,1,ORD,41,DFW,74,802,2,9,AA,250
160195,2.01812E+11,2.01812E+13,1,1,MCO,33,LGA,22,950,2,1,DL,131.5
777143,2.01814E+11,2.01814E+13,1,1,MCO,33,BNA,54,616,2,1,WN,121.88
465171,2.01811E+11,2.01811E+13,1,1,EWR,21,PDX,92,2434,2,1,AS,127.5
994617,20181275289,2.01813E+12,1,1,DCA,38,PHX,81,1979,2,1,AA,332.5
301659,2.01814E+11,2.01814E+13,1,1,MSY,72,ORD,41,837,2,1,UA,246
255677,2.01814E+11,2.01814E+13,1,1,LAX,91,ORD,41,1744,2,13,UA,75
740711,2.01812E+11,2.01812E+13,1,1,SYR,22,ATL,34,794,2,7,DL,143
316994,2.01814E+11,2.01814E+13,1,1,PDX,92,DEN,82,991,2,8,UA,139
1006842,20181297931,2.01813E+12,1,1,RSW,33,DFW,74,1017,2,1,AA,401.14
624364,2.01811E+11,2.01811E+13,1,1,JFK,22,LAS,85,2248,2,4,B6,180
460845,2.01811E+11,2.01811E+13,1,1,ONT,91,SEA,93,956,2,1,AS,92
706707,2.01812E+11,2.01812E+13,1,1,CVG,52,SFO,91,2036,2,1,DL,216
11987,20181785798,2.01818E+12,1,1,PHL,23,SFO,91,2521,2,2,AA,175
493652,2.01811E+11,2.01811E+13,1,1,DFW,74,SEA,93,1660,2,4,AS,173.5
752999,2.01813E+11,2.01813E+13,1,1,MSP,63,MIA,33,1501,2,1,SY,130
741507,2.01812E+11,2.01812E+13,1,1,ECP,33,ATL,34,240,2,1,DL,66.69
1015129,20181306424,2.01813E+12,1,1,DFW,74,GSP,37,862,2,2,AA,177.5
